LOT,DEVICE,PACKAGE,PIN,CUR_QTY,WEIGHT,LOT_NAME,LPT,OPN,TOTAL_PLAN_CT,CUM_PLAN_CT,LOT_AGE,START_TIME,SNAPSHOT_TIME,MACHINE_INSTANCE,,
5571743,S65177RHAR1-G2,RHA300       ,40,5175,12.76,5571743,4410,1,15.18,13.35,11.48,                   ,6/29/2015 2:06,,,
5571749,S65177RHAR1-G2,RHA300       ,40,2562,12.76,5571749,4410,1,15.18,13.35,11.48,                   ,6/29/2015 2:06,,,
5553290,S65177RHAR1-G2,RHA300       ,40,5177,18.14,5553290,4410,1,15.34,13.35,16.69,                   ,6/29/2015 2:06,,,
5584577,S65283RGER-G2Y,RGE300LLF    ,24,9999,8.46,5584577,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5581350,S65283RGER-G2Y,RGE300LLF    ,24,9923,9.41,5581350,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5584573,S65283RGER-G2Y,RGE300LLF    ,24,8728,8.46,5584573,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5581348,S65283RGER-G2Y,RGE300LLF    ,24,9957,9.41,5581348,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5567265,S65283RGER-G2Y,RGE300LLF    ,24,9747,13.38,5567265,4410,1,15.89,14.69,12.73,                   ,6/29/2015 2:06,,,
5581357,S65283RGER-G2Y,RGE300LLF    ,24,5750,9.41,5581357,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5581352,S65283RGER-G2Y,RGE300LLF    ,24,9927,9.41,5581352,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5584580,S65283RGER-G2Y,RGE300LLF    ,24,9834,8.46,5584580,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5584576,S65283RGER-G2Y,RGE300LLF    ,24,10002,8.46,5584576,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5584578,S65283RGER-G2Y,RGE300LLF    ,24,10013,8.46,5584578,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5567266,S65283RGER-G2Y,RGE300LLF    ,24,8847,13.38,5567266,4410,1,15.89,14.69,12.73,                   ,6/29/2015 2:06,,,
5581346,S65283RGER-G2Y,RGE300LLF    ,24,9914,9.41,5581346,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5584574,S65283RGER-G2Y,RGE300LLF    ,24,9975,8.46,5584574,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5581347,S65283RGER-G2Y,RGE300LLF    ,24,9857,9.41,5581347,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5581349,S65283RGER-G2Y,RGE300LLF    ,24,9953,9.41,5581349,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5581356,S65283RGER-G2Y,RGE300LLF    ,24,10004,9.41,5581356,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5584575,S65283RGER-G2Y,RGE300LLF    ,24,9849,8.46,5584575,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5584570,S65283RGER-G2Y,RGE300LLF    ,24,10008,8.46,5584570,4410,1,15.89,14.69,7.8,                   ,6/29/2015 2:06,,,
5581354,S65283RGER-G2Y,RGE300LLF    ,24,9966,9.41,5581354,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5581355,S65283RGER-G2Y,RGE300LLF    ,24,9935,9.41,5581355,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5581351,S65283RGER-G2Y,RGE300LLF    ,24,9949,9.41,5581351,4410,1,15.89,14.69,8.76,                   ,6/29/2015 2:06,,,
5535196,S7A4901DRBR-RK,DRBST        ,8,7244,24.09,5535196,4410,1,15.86,13.05,21.82,                   ,6/29/2015 2:06,,,
5535198,S7A4901DRBR-RK,DRBST        ,8,6909,24.09,5535198,4410,1,15.86,13.05,21.82,                   ,6/29/2015 2:06,,,
5535193,S7A4901DRBT-RK,DRBST        ,8,7255,24.09,5535193,4410,1,15.86,13.05,21.82,                   ,6/29/2015 2:06,,,
5535195,S7A4901DRBT-RK,DRBST        ,8,6908,24.09,5535195,4410,1,15.86,13.05,21.82,                   ,6/29/2015 2:06,,,
5587099,S7A8101DRBR-G2,DRB300       ,8,8317,7.48,5587099,4410,1,14.76,13.82,7.09,                   ,6/29/2015 2:06,,,
5587098,S7A8101DRBR-G2,DRB300       ,8,13822,7.48,5587098,4410,1,14.76,13.82,7.09,                   ,6/29/2015 2:06,,,
5565002,S7A8101DRBR-G2,DRB300       ,8,6882,13.69,5565002,4410,1,14.76,13.82,13.29,                   ,6/29/2015 2:06,,,
5548115,SD59924Q4M-LN&,DPC          ,8,7148,5.7,5548115,4410,1,4.66,16.57,18.15,                   ,6/29/2015 2:06,,,
5494114,SD59962Q5M1-LN,DQPCLIP      ,12,3024,33.93,5494114,4420,1,22.04,21.01,33.45,                   ,6/29/2015 2:06,,,
5494104,SD59962Q5M1-LN,DQPCLIP      ,12,2993,33.93,5494104,4420,1,22.04,21.01,33.45,                   ,6/29/2015 2:06,,,
5494116,SD59962Q5M1-LN,DQPCLIP      ,12,3274,35.47,5494116,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494109,SD59962Q5M1-LN,DQPCLIP      ,12,3326,35.47,5494109,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494113,SD59962Q5M1-LN,DQPCLIP      ,12,3115,33.93,5494113,4420,1,22.04,21.01,33.45,                   ,6/29/2015 2:06,,,
5494118,SD59962Q5M1-LN,DQPCLIP      ,12,3202,33.93,5494118,4420,1,22.04,21.01,33.45,                   ,6/29/2015 2:06,,,
5494112,SD59962Q5M1-LN,DQPCLIP      ,12,3349,35.47,5494112,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494107,SD59962Q5M1-LN,DQPCLIP      ,12,3041,35.47,5494107,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494106,SD59962Q5M1-LN,DQPCLIP      ,12,3414,35.47,5494106,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494119,SD59962Q5M1-LN,DQPCLIP      ,12,3323,35.47,5494119,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494108,SD59962Q5M1-LN,DQPCLIP      ,12,3123,35.47,5494108,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5494102,SD59962Q5M1-LN,DQPCLIP      ,12,3425,35.47,5494102,4410,1,22.04,19.47,33.45,                   ,6/29/2015 2:06,,,
5555598,SD95373AQ5M-LN,DQPCLIP      ,12,3438,16.96,5555598,4410,1,20.91,19.47,16.06,                   ,6/29/2015 2:06,,,
5555603,SD95373AQ5M-LN,DQPCLIP      ,12,3467,16.96,5555603,4410,1,20.91,19.47,16.06,                   ,6/29/2015 2:06,,,
5551895,SD95373AQ5M-LN,DQPCLIP      ,12,3209,1,5551895,4410,1,20.91,19.47,17.16,                   ,6/29/2015 2:06,,,
5555581,SD95373AQ5M-LN,DQPCLIP      ,12,3475,16.96,5555581,4410,1,20.91,19.47,16.06,                   ,6/29/2015 2:06,,,
5551875,SD95373AQ5M-LN,DQPCLIP      ,12,3386,1,5551875,4410,1,20.91,19.47,17.16,                   ,6/29/2015 2:06,,,
5555597,SD95373AQ5M-LN,DQPCLIP      ,12,3418,16.96,5555597,4410,1,20.91,19.47,16.06,                   ,6/29/2015 2:06,,,
5551886,SD95373AQ5M-LN,DQPCLIP      ,12,3427,18.05,5551886,4410,1,20.91,19.47,17.16,                   ,6/29/2015 2:06,,,
5389320,SD96370Q5M4-LN,DQPCLIP      ,22,2630,1,5389320,4410,1,20.52,19.47,63.8,                   ,6/29/2015 2:06,,,
5574745,SN2806RGER-G2 ,RGE300       ,24,10055,11.06,5574745,4410,1,14.73,13.79,10.66,                   ,6/29/2015 2:06,,,
5554960,THS6187IRTJR-B,RTJ          ,20,5021,16.7,5554960,4410,1,14.94,13.85,16.16,                   ,6/29/2015 2:06,,,
5554964,THS6187IRTJR-B,RTJ          ,20,8010,16.7,5554964,4410,1,14.94,13.85,16.16,                   ,6/29/2015 2:06,,,
5554961,THS6187IRTJR-B,RTJ          ,20,10062,16.7,5554961,4410,1,14.94,13.85,16.16,                   ,6/29/2015 2:06,,,
5556531,THS6187IRTJR-B,RTJ          ,20,10066,16.35,5556531,4410,1,14.94,13.85,15.8,                   ,6/29/2015 2:06,,,
5495644,THS6187IRTJR-B,RTJ          ,20,1809,33.74,5495644,4410,1,15.07,13.85,33.06,                   ,6/29/2015 2:06,,,
5554963,THS6187IRTJR-B,RTJ          ,20,10061,16.7,5554963,4410,1,14.94,13.85,16.16,                   ,6/29/2015 2:06,,,
5556534,THS6187IRTJR-B,RTJ          ,20,10060,16.35,5556534,4410,1,14.94,13.85,15.8,                   ,6/29/2015 2:06,,,
5554962,THS6187IRTJR-B,RTJ          ,20,10069,16.7,5554962,4410,1,14.94,13.85,16.16,                   ,6/29/2015 2:06,,,
5554959,THS6187IRTJR-B,RTJ          ,20,6477,16.7,5554959,4410,1,14.94,13.85,16.16,                   ,6/29/2015 2:06,,,
5488853,THS6187IRTJR-B,RTJ          ,20,2250,35.76,5488853,4410,1,15.19,13.85,34.96,                   ,6/29/2015 2:06,,,
5556533,THS6187IRTJR-B,RTJ          ,20,10057,16.35,5556533,4410,1,14.94,13.85,15.8,                   ,6/29/2015 2:06,,,
5556532,THS6187IRTJR-B,RTJ          ,20,10062,16.35,5556532,4410,1,14.94,13.85,15.8,                   ,6/29/2015 2:06,,,
5558635,TPS2231RGPR-B ,RGP          ,20,10067,15.72,5558635,4410,1,14.67,13.54,15.14,                   ,6/29/2015 2:06,,,
5517325,TPS2231RGPR-B ,RGP          ,20,8274,27.63,5517325,4410,1,14.8,13.54,26.92,                   ,6/29/2015 2:06,,,
5558636,TPS2231RGPR-B ,RGP          ,20,6102,15.72,5558636,4410,1,14.67,13.54,15.14,                   ,6/29/2015 2:06,,,
5477848,TPS2388RTQR-C ,RTQVTT       ,56,2689,40.85,5477848,4410,1,20.93,17.94,38.41,                   ,6/29/2015 2:06,,,
5477843,TPS2388RTQR-C ,RTQVTT       ,56,3323,40.85,5477843,4410,1,20.93,17.94,38.41,                   ,6/29/2015 2:06,,,
5496177,TPS2388RTQR-C ,RTQVTT       ,56,3325,36.08,5496177,4410,1,21.67,17.94,32.9,                   ,6/29/2015 2:06,,,
5496180,TPS2388RTQR-C ,RTQVTT       ,56,1655,36.08,5496180,4410,1,21.67,17.94,32.9,                   ,6/29/2015 2:06,,,
5496178,TPS2388RTQR-C ,RTQVTT       ,56,3301,36.08,5496178,4410,1,21.67,17.94,32.9,                   ,6/29/2015 2:06,,,
5496179,TPS2388RTQR-C ,RTQVTT       ,56,2695,36.08,5496179,4410,1,21.67,17.94,32.9,                   ,6/29/2015 2:06,,,
5496175,TPS2388RTQR-C ,RTQVTT       ,56,3325,36.08,5496175,4410,1,21.67,17.94,32.9,                   ,6/29/2015 2:06,,,
5477847,TPS2388RTQR-C ,RTQVTT       ,56,3323,40.85,5477847,4410,1,20.93,17.94,38.41,                   ,6/29/2015 2:06,,,
5496176,TPS2388RTQR-C ,RTQVTT       ,56,3132,36.08,5496176,4410,1,21.67,17.94,32.9,                   ,6/29/2015 2:06,,,
5477846,TPS2388RTQR-C ,RTQVTT       ,56,3166,40.85,5477846,4410,1,20.93,17.94,38.41,                   ,6/29/2015 2:06,,,
5477845,TPS2388RTQR-C ,RTQVTT       ,56,3322,40.85,5477845,4410,1,20.93,17.94,38.41,                   ,6/29/2015 2:06,,,
5477842,TPS2388RTQR-C ,RTQVTT       ,56,3298,40.85,5477842,4410,1,20.93,17.94,38.41,6/28/2015 4:27,6/29/2015 2:06,CLFTEA49,,
5477844,TPS2388RTQR-C ,RTQVTT       ,56,3322,40.85,5477844,4410,1,20.93,17.94,38.41,                   ,6/29/2015 2:06,,,
5587213,TPS2500DRCR-G2,DRC          ,10,13763,7.48,5587213,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5581664,TPS2500DRCR-G2,DRC          ,10,13776,9.1,5581664,4410,1,14.73,13.79,8.7,                   ,6/29/2015 2:06,,,
5581668,TPS2500DRCR-G2,DRC          ,10,9053,9.1,5581668,4410,1,14.73,13.79,8.7,                   ,6/29/2015 2:06,,,
5581665,TPS2500DRCR-G2,DRC          ,10,13795,9.1,5581665,4410,1,14.73,13.79,8.7,                   ,6/29/2015 2:06,,,
5581669,TPS2500DRCR-G2,DRC          ,10,6900,9.1,5581669,4410,1,14.73,13.79,8.7,                   ,6/29/2015 2:06,,,
5587221,TPS2500DRCR-G2,DRC          ,10,6889,7.48,5587221,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5587218,TPS2500DRCR-G2,DRC          ,10,13798,7.48,5587218,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5587219,TPS2500DRCR-G2,DRC          ,10,10359,7.48,5587219,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5576641,TPS2544RTER-G2,RTE300       ,16,13778,10.5,5576641,4410,1,14.73,13.79,10.1,                   ,6/29/2015 2:06,,,
5587101,TPS2544RTER-G2,RTE300       ,16,13794,7.48,5587101,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5587103,TPS2544RTER-G2,RTE300       ,16,13739,7.48,5587103,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5576642,TPS2544RTER-G2,RTE300       ,16,13805,10.5,5576642,4410,1,14.73,13.79,10.1,                   ,6/29/2015 2:06,,,
5576643,TPS2544RTER-G2,RTE300       ,16,13715,10.5,5576643,4410,1,14.73,13.79,10.1,                   ,6/29/2015 2:06,,,
5576639,TPS2544RTER-G2,RTE300       ,16,13740,10.5,5576639,4410,1,14.73,13.79,10.1,                   ,6/29/2015 2:06,,,
5576644,TPS2544RTER-G2,RTE300       ,16,13781,10.5,5576644,4410,1,14.73,13.79,10.1,                   ,6/29/2015 2:06,,,
5587105,TPS2544RTER-G2,RTE300       ,16,11082,7.48,5587105,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5587106,TPS2544RTER-G2,RTE300       ,16,6848,7.48,5587106,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5594276,TPS2544RTER-G2,RTE300       ,16,10288,5.43,5594276,4410,1,14.71,13.79,5.06,                   ,6/29/2015 2:06,,,
5587104,TPS2544RTER-G2,RTE300       ,16,13801,7.48,5587104,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5576647,TPS2544RTER-G2,RTE300       ,16,8342,10.5,5576647,4410,1,14.73,13.79,10.1,                   ,6/29/2015 2:06,,,
5574256,TPS2555DRCR-C ,DRC          ,10,13809,11.2,5574256,4410,1,14.76,13.82,10.81,6/28/2015 10:35,6/29/2015 2:06,CLFTEA13,,
5587399,TPS2556DRBR-G2,DRB300       ,8,13765,7.42,5587399,4410,1,14.76,13.82,7.02,                   ,6/29/2015 2:06,,,
5582548,TPS2556DRBR-G2,DRB300       ,8,13798,8.86,5582548,4410,1,14.76,13.82,8.47,                   ,6/29/2015 2:06,,,
5582553,TPS2556DRBR-G2,DRB300       ,8,6904,8.86,5582553,4410,1,14.76,13.82,8.47,                   ,6/29/2015 2:06,,,
5582551,TPS2556DRBR-G2,DRB300       ,8,13805,8.86,5582551,4410,1,14.76,13.82,8.47,                   ,6/29/2015 2:06,,,
5578828,TPS2557DRBR2-R,DRBST        ,8,6883,12.02,5578828,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5581468,TPS2557DRBR2-R,DRBST        ,8,13806,11.27,5581468,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578820,TPS2557DRBR2-R,DRBST        ,8,13804,12.02,5578820,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5581469,TPS2557DRBR2-R,DRBST        ,8,13815,11.27,5581469,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578818,TPS2557DRBR2-R,DRBST        ,8,13822,12.02,5578818,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5581464,TPS2557DRBR2-R,DRBST        ,8,13775,11.27,5581464,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578821,TPS2557DRBR2-R,DRBST        ,8,13821,12.02,5578821,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5549585,TPS2557DRBR2-R,DRBST        ,8,13790,20.27,5549585,4410,1,15.86,12.83,17.79,                   ,6/29/2015 2:06,,,
5575589,TPS2557DRBR2-R,DRBST        ,8,13813,12.95,5575589,4410,1,15.89,12.83,10.43,6/28/2015 7:02,6/29/2015 2:06,CLFTEA76,,
5581472,TPS2557DRBR2-R,DRBST        ,8,6910,11.27,5581472,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5581470,TPS2557DRBR2-R,DRBST        ,8,13806,11.27,5581470,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578823,TPS2557DRBR2-R,DRBST        ,8,13816,12.02,5578823,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5588218,TPS2557DRBR2-R,DRBST        ,8,12484,8.73,5588218,4410,1,15.32,12.83,6.79,                   ,6/29/2015 2:06,,,
5578819,TPS2557DRBR2-R,DRBST        ,8,13822,12.02,5578819,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5578826,TPS2557DRBR2-R,DRBST        ,8,13822,12.02,5578826,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5581471,TPS2557DRBR2-R,DRBST        ,8,9081,11.27,5581471,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578822,TPS2557DRBR2-R,DRBST        ,8,13822,12.02,5578822,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5578824,TPS2557DRBR2-R,DRBST        ,8,13819,12.02,5578824,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5581465,TPS2557DRBR2-R,DRBST        ,8,13816,11.27,5581465,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5597770,TPS2557DRBR2-R,DRBST        ,8,13799,6.03,5597770,4410,1,15.32,12.83,4.09,                   ,6/29/2015 2:06,,,
5588217,TPS2557DRBR2-R,DRBST        ,8,13814,8.73,5588217,4410,1,15.32,12.83,6.79,                   ,6/29/2015 2:06,,,
5581466,TPS2557DRBR2-R,DRBST        ,8,13796,11.27,5581466,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578827,TPS2557DRBR2-R,DRBST        ,8,9117,12.02,5578827,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5571736,TPS2557DRBR2-R,DRBST        ,8,7847,13.99,5571736,4410,1,15.89,12.83,11.48,                   ,6/29/2015 2:06,,,
5581467,TPS2557DRBR2-R,DRBST        ,8,13820,11.27,5581467,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5581462,TPS2557DRBR2-R,DRBST        ,8,13808,11.27,5581462,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5578825,TPS2557DRBR2-R,DRBST        ,8,13811,12.02,5578825,4410,1,15.89,12.83,9.5,                   ,6/29/2015 2:06,,,
5597774,TPS2557DRBR2-R,DRBST        ,8,9827,6.03,5597774,4410,1,15.32,12.83,4.09,                   ,6/29/2015 2:06,,,
5581463,TPS2557DRBR2-R,DRBST        ,8,13816,11.27,5581463,4410,1,15.89,12.83,8.76,                   ,6/29/2015 2:06,,,
5557868,TPS2590RSAR-G2,RSA300       ,16,8092,15.95,5557868,4410,1,14.87,13.79,15.42,                   ,6/29/2015 2:06,,,
5569907,TPS2590RSAR-G2,RSA300       ,16,10074,12.44,5569907,4410,1,14.73,13.79,12.05,6/28/2015 10:38,6/29/2015 2:06,CLFTEA4,,
5563426,TPS2590RSAR-G2,RSA300       ,16,9844,14.2,5563426,4410,1,14.73,13.79,13.8,                   ,6/29/2015 2:06,,,
5587112,TPS2590RSAR-G2,RSA300       ,16,10068,7.48,5587112,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5587109,TPS2590RSAR-G2,RSA300       ,16,10073,7.48,5587109,4410,1,14.73,13.79,7.09,                   ,6/29/2015 2:06,,,
5580692,TPS2590RSAR-G2,RSA300       ,16,9939,9.36,5580692,4410,1,14.73,13.79,8.96,                   ,6/29/2015 2:06,,,
5595126,TPS2590RSAR-G2,RSA300       ,16,10024,5.19,5595126,4410,1,14.71,13.79,4.82,                   ,6/29/2015 2:06,,,
5573629,TPS40222DRPR-B,DRP          ,6,6888,11.38,5573629,4410,1,14.5,13.54,10.96,                   ,6/29/2015 2:06,,,
5582265,TPS40322RHBR-C,RHB          ,32,5197,8.95,5582265,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582261,TPS40322RHBR-C,RHB          ,32,7897,8.95,5582261,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582263,TPS40322RHBR-C,RHB          ,32,7858,8.95,5582263,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582253,TPS40322RHBR-C,RHB          ,32,7915,8.95,5582253,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582246,TPS40322RHBR-C,RHB          ,32,7882,8.95,5582246,4410,1,14.79,13.85,8.55,6/28/2015 10:35,6/29/2015 2:06,CLFTEA19,,
5582259,TPS40322RHBR-C,RHB          ,32,7915,8.95,5582259,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582260,TPS40322RHBR-C,RHB          ,32,7910,8.95,5582260,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582255,TPS40322RHBR-C,RHB          ,32,7906,8.95,5582255,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5582258,TPS40322RHBR-C,RHB          ,32,7882,8.95,5582258,4410,1,14.79,13.85,8.55,                   ,6/29/2015 2:06,,,
5474727,TPS54061DRBR-C,DRB          ,8,11476,40,5474727,4410,1,15.19,13.85,39.21,                   ,6/29/2015 2:06,,,
5584776,TPS54061DRBR-C,DRB          ,8,13725,8.15,5584776,4410,1,14.79,13.85,7.75,                   ,6/29/2015 2:06,,,
5584447,TPS54320RHLR-L,RHL          ,14,10453,8.22,5584447,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5575362,TPS54320RHLR-L,RHL          ,14,15071,10.9,5575362,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5575364,TPS54320RHLR-L,RHL          ,14,15008,10.9,5575364,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5584445,TPS54320RHLR-L,RHL          ,14,15102,8.22,5584445,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5583807,TPS54320RHLR-L,RHL          ,14,15087,8.48,5583807,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5583808,TPS54320RHLR-L,RHL          ,14,15117,8.48,5583808,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5583809,TPS54320RHLR-L,RHL          ,14,15102,8.48,5583809,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5575365,TPS54320RHLR-L,RHL          ,14,15039,10.9,5575365,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5575360,TPS54320RHLR-L,RHL          ,14,15081,10.9,5575360,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5583812,TPS54320RHLR-L,RHL          ,14,15078,8.48,5583812,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5575361,TPS54320RHLR-L,RHL          ,14,15105,10.9,5575361,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5584446,TPS54320RHLR-L,RHL          ,14,15104,8.22,5584446,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5583810,TPS54320RHLR-L,RHL          ,14,14967,8.48,5583810,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5584444,TPS54320RHLR-L,RHL          ,14,15112,8.22,5584444,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5584440,TPS54320RHLR-L,RHL          ,14,15090,8.22,5584440,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5584442,TPS54320RHLR-L,RHL          ,14,15096,8.22,5584442,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5583813,TPS54320RHLR-L,RHL          ,14,10399,8.48,5583813,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5584443,TPS54320RHLR-L,RHL          ,14,15085,8.22,5584443,4410,1,14.5,13.54,7.8,                   ,6/29/2015 2:06,,,
5575366,TPS54320RHLR-L,RHL          ,14,10384,10.9,5575366,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5583811,TPS54320RHLR-L,RHL          ,14,15091,8.48,5583811,4410,1,14.5,13.54,8.07,                   ,6/29/2015 2:06,,,
5575363,TPS54320RHLR-L,RHL          ,14,15114,10.9,5575363,4410,1,14.5,13.54,10.49,                   ,6/29/2015 2:06,,,
5561557,TPS54526RSAT-L,RSA          ,16,8979,14.84,5561557,4410,1,14.67,13.54,14.26,                   ,6/29/2015 2:06,,,
5451400,TPS54526RSAT-L,RSA          ,16,8972,46.81,5451400,4410,1,14.78,13.54,46.12,                   ,6/29/2015 2:06,,,
5574334,TPS54541DPRR-C,DPR          ,10,10074,11.2,5574334,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
5574337,TPS54541DPRR-C,DPR          ,10,10052,11.2,5574337,4410,1,14.79,13.85,10.8,                   ,6/29/2015 2:06,,,
